,type,ID,Date&Time,Severity,Casualties,# of Casualties,# of Vehicles,Latitude,Longitude,Coordinates
12543,Feature,201101CW10967,"10:15am, 29th May 2011",slight,Cyclist,1,2,51.516481,-0.119892,"[-0.119902, 51.516504]"
12544,Feature,201101CW10968,"4:10pm, 25th May 2011",slight,Cyclist,1,1,51.505957,-0.165141,"[-0.16512, 51.505931]"
12545,Feature,201101CW10970,"12:40pm, 31st May 2011",slight,Cyclist,1,2,51.51647,-0.130414,"[-0.130396, 51.516467]"
12546,Feature,201101CW10974,"12:30pm, 25th May 2011",slight,Cyclist,1,2,51.505517,-0.131583,"[-0.131569, 51.505539]"
12547,Feature,201101CW10975,"7:34am, 7th June 2011",slight,Cyclist,1,2,51.523237,-0.120623,"[-0.120645, 51.523233]"
12548,Feature,201101CW10980,"7:17pm, 1st June 2011",slight,Cyclist,1,2,51.496067,-0.125487,"[-0.125499, 51.496079]"
12549,Feature,201101CW10982,"7:20am, 1st June 2011",slight,Cyclist,1,2,51.511075,-0.11925,"[-0.119251, 51.511054]"
12550,Feature,201101CW10984,"11:25am, 29th May 2011",slight,Cyclist,1,2,51.528472,-0.138717,"[-0.138714, 51.528448]"
12551,Feature,201101CW10985,"1:50am, 3rd June 2011",slight,Cyclist,1,2,51.515672,-0.136789,"[-0.136807, 51.515687]"
12552,Feature,201101CW10990,"6:27pm, 8th June 2011",slight,Cyclist,1,2,51.519418,-0.106798,"[-0.106819, 51.519409]"
12553,Feature,201101CW10992,"8:47pm, 2nd June 2011",slight,Cyclist,1,2,51.4919,-0.151876,"[-0.151892, 51.491885]"
12554,Feature,201101CW11002,"5:05pm, 6th June 2011",slight,Cyclist,1,1,51.507665,-0.130919,"[-0.130895, 51.507684]"
12555,Feature,201101CW11003,"6:25pm, 9th June 2011",serious,Cyclist,1,2,51.498006,-0.139959,"[-0.139976, 51.498003]"
12556,Feature,201101CW11010,"10:44am, 10th June 2011",slight,Cyclist,1,2,51.528839,-0.127889,"[-0.127865, 51.52883]"
12557,Feature,201101CW11018,"2:56am, 14th June 2011",slight,Cyclist,1,2,51.539842,-0.187139,"[-0.187165, 51.539826]"
12558,Feature,201101CW11021,"12:12pm, 14th June 2011",slight,Cyclist,1,2,51.519799,-0.158963,"[-0.158949, 51.519817]"
12559,Feature,201101CW11024,"5:33pm, 14th June 2011",slight,Cyclist,1,2,51.517296,-0.142776,"[-0.142785, 51.517307]"
12560,Feature,201101CW11025,"8:30am, 7th June 2011",slight,Cyclist,1,2,51.510094,-0.188321,"[-0.188325, 51.510108]"
12561,Feature,201101CW11027,"8:30am, 16th May 2011",slight,Cyclist,1,2,51.523975,-0.144379,"[-0.14439, 51.523999]"
12562,Feature,201101CW11032,"8:05am, 16th June 2011",slight,Cyclist,1,2,51.517942,-0.126895,"[-0.126915, 51.517922]"
12563,Feature,201101CW11041,"10:54pm, 16th June 2011",slight,Cyclist,1,2,51.505436,-0.149167,"[-0.149151, 51.505441]"
12564,Feature,201101CW11043,"8:35pm, 16th June 2011",slight,Cyclist,1,2,51.523473,-0.175392,"[-0.175405, 51.523471]"
12565,Feature,201101CW11045,"8:20pm, 16th June 2011",serious,Cyclist,1,2,51.528472,-0.138717,"[-0.138735, 51.528469]"
12566,Feature,201101CW11048,"5:38pm, 16th June 2011",slight,Cyclist,1,2,51.527508,-0.145965,"[-0.145963, 51.527511]"
12567,Feature,201101CW11052,"9:10am, 18th June 2011",serious,Cyclist,1,2,51.519372,-0.143268,"[-0.143279, 51.519394]"
12568,Feature,201101CW11060,"6:55pm, 14th June 2011",slight,Cyclist,1,2,51.514414,-0.159612,"[-0.159619, 51.514431]"
12569,Feature,201101CW11070,"6:30pm, 2nd June 2011",slight,"Pedestrian,Cyclist",3,2,51.493,-0.14751,"[-0.147513, 51.492991]"
12570,Feature,201101CW11071,"11:07am, 18th April 2011",slight,Cyclist,1,2,51.52668,-0.122211,"[-0.122201, 51.526655]"
12571,Feature,201101CW11074,"1:49pm, 20th June 2011",serious,Cyclist,1,2,51.521691,-0.164941,"[-0.164927, 51.521685]"
12572,Feature,201101CW11083,"4:05pm, 14th June 2011",slight,Cyclist,1,2,51.512531,-0.148591,"[-0.148607, 51.512539]"
12573,Feature,201101CW11090,"7:44pm, 21st June 2011",slight,Cyclist,1,3,51.509927,-0.137456,"[-0.137465, 51.509934]"
12574,Feature,201101CW11091,"7:15pm, 21st June 2011",slight,Cyclist,1,2,51.515516,-0.189979,"[-0.189993, 51.515527]"
12575,Feature,201101CW11098,"8:00am, 15th June 2011",slight,Cyclist,1,2,51.485857,-0.133684,"[-0.133684, 51.485862]"
12576,Feature,201101CW11114,"6:44pm, 23rd June 2011",slight,"Pedestrian,Cyclist",2,3,51.509967,-0.117422,"[-0.117406, 51.509943]"
12577,Feature,201101CW11123,"8:11am, 22nd June 2011",slight,Cyclist,1,2,51.514665,-0.118814,"[-0.118828, 51.51464]"
12578,Feature,201101CW11127,"11:07am, 22nd June 2011",slight,Cyclist,1,2,51.527182,-0.131129,"[-0.131144, 51.527198]"
12579,Feature,201101CW11133,"7:20pm, 24th June 2011",slight,Cyclist,1,2,51.527508,-0.145965,"[-0.145982, 51.527534]"
12580,Feature,201101CW11142,"6:40pm, 27th June 2011",slight,Cyclist,1,2,51.506248,-0.143658,"[-0.143639, 51.506226]"
12581,Feature,201101CW11144,"9:08am, 27th June 2011",slight,Cyclist,1,2,51.514119,-0.129646,"[-0.129661, 51.514117]"
12582,Feature,201101CW11148,"6:40pm, 8th June 2011",slight,Cyclist,1,2,51.519669,-0.144986,"[-0.144982, 51.519696]"
12583,Feature,201101CW11154,"6:33pm, 21st June 2011",slight,Cyclist,1,2,51.509778,-0.128094,"[-0.128112, 51.509778]"
12584,Feature,201101CW11155,"3:15pm, 28th June 2011",slight,Cyclist,1,2,51.511997,-0.120653,"[-0.12065, 51.512017]"
12585,Feature,201101CW11158,"11:00pm, 28th June 2011",slight,Cyclist,1,2,51.540062,-0.143724,"[-0.143724, 51.540064]"
12586,Feature,201101CW11159,"8:27am, 29th June 2011",serious,Cyclist,1,2,51.513376,-0.179543,"[-0.179534, 51.513389]"
12587,Feature,201101CW11160,"6:37pm, 27th June 2011",slight,Cyclist,1,2,51.496881,-0.125741,"[-0.125751, 51.496876]"
12588,Feature,201101CW11161,"1:38pm, 25th June 2011",slight,Cyclist,1,2,51.489949,-0.147921,"[-0.147915, 51.489954]"
12589,Feature,201101CW11163,"8:17pm, 21st June 2011",slight,Cyclist,1,2,51.537831,-0.144824,"[-0.144828, 51.537834]"
12590,Feature,201101CW11171,"11:45am, 29th June 2011",slight,Cyclist,1,2,51.494653,-0.126985,"[-0.126988, 51.494627]"
12591,Feature,201101CW11173,"9:30am, 30th June 2011",slight,Cyclist,1,2,51.522696,-0.131745,"[-0.131729, 51.522711]"
12592,Feature,201101CW11182,"8:40am, 28th June 2011",serious,Cyclist,1,2,51.530449,-0.138637,"[-0.138659, 51.530459]"
12593,Feature,201101CW11185,"5:30pm, 1st July 2011",slight,Cyclist,1,2,51.528044,-0.128787,"[-0.128771, 51.528066]"
12594,Feature,201101CW11195,"4:20pm, 29th June 2011",slight,Cyclist,1,2,51.507695,-0.127171,"[-0.127184, 51.507719]"
12595,Feature,201101CW11200,"5:45pm, 28th June 2011",slight,Cyclist,1,2,51.502795,-0.152732,"[-0.152722, 51.502771]"
12596,Feature,201101CW11201,"9:45am, 27th June 2011",slight,Cyclist,1,2,51.511716,-0.119944,"[-0.119953, 51.511721]"
12597,Feature,201101CW11202,"6:27pm, 28th June 2011",slight,Cyclist,1,1,51.528998,-0.126585,"[-0.126611, 51.528973]"
12598,Feature,201101CW11207,"6:30pm, 27th May 2011",slight,Cyclist,1,2,51.494717,-0.125398,"[-0.125413, 51.494724]"
12599,Feature,201101CW11216,"6:10pm, 5th July 2011",slight,Cyclist,1,2,51.513871,-0.153725,"[-0.153741, 51.513878]"
12600,Feature,201101CW11221,"10:30am, 4th July 2011",slight,"Cyclist,Motorcycle rider/passenger",2,2,51.517389,-0.120431,"[-0.12042, 51.517373]"
12601,Feature,201101CW11226,"10:58pm, 6th July 2011",slight,Cyclist,1,2,51.50717,-0.128057,"[-0.128051, 51.507188]"
12602,Feature,201101CW11245,"12:23pm, 8th July 2011",slight,Cyclist,1,2,51.52113,-0.192495,"[-0.192522, 51.521148]"
12603,Feature,201101CW11257,"11:55pm, 9th June 2011",slight,Cyclist,1,2,51.512343,-0.131016,"[-0.131018, 51.512367]"
12604,Feature,201101CW11262,"4:25pm, 11th July 2011",slight,Cyclist,1,2,51.524931,-0.130933,"[-0.130952, 51.524943]"
12605,Feature,201101CW11268,"8:30am, 28th June 2011",slight,Cyclist,1,2,51.525886,-0.145743,"[-0.145758, 51.52586]"
12606,Feature,201101CW11269,"7:30pm, 16th June 2011",slight,Cyclist,2,2,51.484948,-0.138762,"[-0.138737, 51.484967]"
12607,Feature,201101CW11270,"10:30am, 8th July 2011",slight,Cyclist,1,2,51.513474,-0.157056,"[-0.157045, 51.513479]"
12608,Feature,201101CW11271,"1:10pm, 10th June 2011",serious,Cyclist,1,2,51.516023,-0.124956,"[-0.124957, 51.51604]"
12609,Feature,201101CW11272,"6:05pm, 7th July 2011",slight,Cyclist,1,2,51.523985,-0.144955,"[-0.144954, 51.523974]"
12610,Feature,201101CW11287,"11:45am, 21st June 2011",slight,Cyclist,1,2,51.528595,-0.163654,"[-0.16363, 51.528572]"
12611,Feature,201101CW11290,"3:24pm, 13th July 2011",slight,Cyclist,1,2,51.49267,-0.138015,"[-0.138002, 51.492663]"
12612,Feature,201101CW11293,"11:30pm, 1st July 2011",slight,Cyclist,1,2,51.516484,-0.142665,"[-0.142687, 51.516484]"
12613,Feature,201101CW11295,"12:05pm, 6th July 2011",slight,Cyclist,1,2,51.505721,-0.173076,"[-0.173062, 51.505718]"
12614,Feature,201101CW11301,"8:50am, 15th July 2011",slight,Cyclist,1,2,51.534064,-0.162569,"[-0.162558, 51.534089]"
12615,Feature,201101CW11305,"9:05am, 22nd February 2011",slight,Cyclist,1,2,51.541028,-0.142243,"[-0.142234, 51.541019]"
12616,Feature,201101CW11307,"5:50pm, 15th July 2011",slight,Cyclist,1,2,51.511409,-0.157283,"[-0.157271, 51.511398]"
12617,Feature,201101CW11322,"6:20pm, 6th July 2011",slight,Cyclist,1,2,51.5215,-0.113199,"[-0.113192, 51.521504]"
12618,Feature,201101CW11323,"11:50am, 8th July 2011",slight,Cyclist,1,2,51.523164,-0.184486,"[-0.18447, 51.523138]"
12619,Feature,201101CW11328,"5:03pm, 18th July 2011",slight,Cyclist,1,2,51.508942,-0.154789,"[-0.154775, 51.508959]"
12620,Feature,201101CW11341,"7:30pm, 13th July 2011",slight,Cyclist,1,2,51.521905,-0.110443,"[-0.110463, 51.5219]"
12621,Feature,201101CW11347,"9:40am, 21st July 2011",slight,Cyclist,1,2,51.517938,-0.143615,"[-0.143611, 51.517956]"
12622,Feature,201101CW11363,"5:45pm, 23rd July 2011",slight,Cyclist,1,2,51.515684,-0.126267,"[-0.126259, 51.515674]"
12623,Feature,201101CW11368,"12:50am, 24th July 2011",slight,Cyclist,1,2,51.506774,-0.142772,"[-0.142771, 51.506779]"
12624,Feature,201101CW11369,"3:30am, 20th July 2011",slight,Cyclist,1,2,51.503637,-0.149096,"[-0.149114, 51.503642]"
12625,Feature,201101CW11371,"6:20pm, 15th July 2011",slight,Cyclist,1,2,51.505985,-0.127097,"[-0.12711, 51.505961]"
12626,Feature,201101CW11372,"1:30am, 26th June 2011",slight,Cyclist,1,2,51.515293,-0.141272,"[-0.141276, 51.51527]"
12627,Feature,201101CW11374,"2:30pm, 5th July 2011",slight,Cyclist,1,2,51.538539,-0.144075,"[-0.144075, 51.538544]"
12628,Feature,201101CW11375,"1:00am, 13th July 2011",slight,Cyclist,1,2,51.513812,-0.178661,"[-0.178644, 51.513807]"
12629,Feature,201101CW11377,"4:44pm, 26th June 2011",slight,Cyclist,1,2,51.52749,-0.161968,"[-0.161979, 51.527497]"
12630,Feature,201101CW11380,"12:06pm, 25th July 2011",slight,Cyclist,1,2,51.518272,-0.170555,"[-0.170554, 51.518283]"
12631,Feature,201101CW11384,"11:38pm, 25th July 2011",slight,Cyclist,1,2,51.518021,-0.189159,"[-0.189176, 51.518036]"
12632,Feature,201101CW11391,"4:10pm, 20th July 2011",slight,Cyclist,1,2,51.518748,-0.1665,"[-0.166483, 51.518752]"
12633,Feature,201101CW11392,"7:30pm, 25th July 2011",serious,Cyclist,1,3,51.506808,-0.122308,"[-0.122332, 51.506817]"
12634,Feature,201101CW11396,"6:20pm, 25th July 2011",slight,Cyclist,1,2,51.528445,-0.125743,"[-0.125722, 51.528459]"
12635,Feature,201101CW11400,"6:45am, 27th July 2011",slight,Cyclist,1,2,51.497908,-0.133768,"[-0.133752, 51.497913]"
12636,Feature,201101CW11404,"5:50pm, 27th July 2011",slight,Cyclist,1,2,51.509614,-0.12349,"[-0.123498, 51.509641]"
12637,Feature,201101CW11405,"6:20pm, 27th July 2011",slight,Cyclist,1,2,51.520658,-0.167865,"[-0.167841, 51.520649]"
12638,Feature,201101CW11408,"5:25pm, 22nd July 2011",slight,Cyclist,1,2,51.499855,-0.148817,"[-0.14881, 51.499861]"
12639,Feature,201101CW11409,"1:30pm, 22nd July 2011",slight,Cyclist,1,2,51.507262,-0.128198,"[-0.128184, 51.507241]"
12640,Feature,201101CW11415,"4:30pm, 12th July 2011",slight,Cyclist,1,1,51.539242,-0.143037,"[-0.143049, 51.539233]"
12641,Feature,201101CW11419,"5:30pm, 29th July 2011",slight,Cyclist,1,2,51.522736,-0.174269,"[-0.174258, 51.522725]"
12642,Feature,201101CW11422,"2:16pm, 29th July 2011",serious,Cyclist,1,2,51.52654,-0.193435,"[-0.193427, 51.526519]"
12643,Feature,201101CW11426,"9:30am, 29th July 2011",slight,Cyclist,1,2,51.523807,-0.145106,"[-0.145132, 51.523794]"
12644,Feature,201101CW11434,"8:20pm, 28th July 2011",slight,Cyclist,1,2,51.516481,-0.119892,"[-0.119869, 51.516507]"
12645,Feature,201101CW11437,"9:40am, 28th July 2011",slight,Cyclist,1,2,51.503616,-0.136416,"[-0.136432, 51.503602]"
12646,Feature,201101CW11438,"9:35am, 28th July 2011",slight,Cyclist,1,2,51.5159,-0.151193,"[-0.151182, 51.515892]"
12647,Feature,201101CW11439,"8:15am, 28th July 2011",slight,Cyclist,1,2,51.518841,-0.121236,"[-0.12121, 51.518864]"
12648,Feature,201101CW11448,"12:01am, 30th June 2011",slight,Cyclist,1,2,51.537741,-0.144828,"[-0.144845, 51.537753]"
12649,Feature,201101CW11460,"11:05pm, 2nd August 2011",slight,Cyclist,1,2,51.526023,-0.194897,"[-0.194909, 51.526048]"
12650,Feature,201101CW11463,"7:20pm, 3rd August 2011",slight,Cyclist,1,2,51.507146,-0.132237,"[-0.132229, 51.507154]"
12651,Feature,201101CW11482,"5:00pm, 5th August 2011",slight,Cyclist,1,2,51.501558,-0.165606,"[-0.165596, 51.501573]"
12652,Feature,201101CW11483,"11:20pm, 5th August 2011",slight,Cyclist,1,1,51.515985,-0.133893,"[-0.133909, 51.516006]"
12653,Feature,201101CW11497,"4:46pm, 9th August 2011",slight,Cyclist,1,2,51.523937,-0.153318,"[-0.153305, 51.523923]"
12654,Feature,201101CW11498,"7:58pm, 10th August 2011",slight,Cyclist,1,2,51.528825,-0.132648,"[-0.13265, 51.528827]"
12655,Feature,201101CW11507,"8:45pm, 10th August 2011",slight,Cyclist,1,2,51.507259,-0.128054,"[-0.128042, 51.507263]"
12656,Feature,201101CW11508,"8:15pm, 25th July 2011",slight,Cyclist,1,2,51.52749,-0.161968,"[-0.161979, 51.527496]"
12657,Feature,201101CW11517,"1:16pm, 13th August 2011",slight,Cyclist,1,2,51.528537,-0.125883,"[-0.125892, 51.528555]"
12658,Feature,201101CW11519,"11:35am, 14th August 2011",slight,Cyclist,1,2,51.50084,-0.125867,"[-0.125873, 51.500815]"
12659,Feature,201101CW11520,"12:01am, 15th August 2011",serious,Cyclist,1,2,51.526109,-0.154239,"[-0.154247, 51.526108]"
12660,Feature,201101CW11522,"11:09am, 12th August 2011",slight,Cyclist,1,2,51.522531,-0.155393,"[-0.155404, 51.522521]"
12661,Feature,201101CW11535,"6:05pm, 10th August 2011",slight,Cyclist,1,2,51.520869,-0.164109,"[-0.164106, 51.520856]"
12662,Feature,201101CW11539,"6:00pm, 11th July 2011",slight,Cyclist,1,2,51.529113,-0.128166,"[-0.128162, 51.529138]"
12663,Feature,201101CW11546,"10:04am, 15th August 2011",slight,Cyclist,1,2,51.512062,-0.175993,"[-0.175997, 51.512048]"
12664,Feature,201101CW11575,"8:08am, 18th August 2011",slight,Cyclist,1,2,51.521608,-0.159611,"[-0.159611, 51.521586]"
12665,Feature,201101CW11576,"8:05am, 19th August 2011",slight,Cyclist,1,2,51.535354,-0.147376,"[-0.147354, 51.535342]"
12666,Feature,201101CW11578,"11:50am, 19th August 2011",slight,Cyclist,1,2,51.502013,-0.126107,"[-0.126131, 51.502021]"
12667,Feature,201101CW11579,"12:05pm, 19th August 2011",slight,Cyclist,1,2,51.488502,-0.136024,"[-0.136034, 51.488503]"
12668,Feature,201101CW11580,"11:00am, 17th August 2011",slight,Cyclist,1,2,51.49463,-0.125546,"[-0.125524, 51.49463]"
12669,Feature,201101CW11582,"7:35am, 22nd August 2011",serious,Cyclist,1,2,51.513784,-0.153873,"[-0.15389, 51.513795]"
12670,Feature,201101CW11584,"11:00pm, 11th August 2011",slight,Cyclist,1,2,51.519172,-0.136358,"[-0.136367, 51.519162]"
12671,Feature,201101CW11587,"2:45pm, 22nd August 2011",slight,Cyclist,1,2,51.489535,-0.155861,"[-0.155836, 51.489514]"
12672,Feature,201101CW11588,"7:40pm, 22nd August 2011",slight,"Pedestrian,Cyclist",2,1,51.521442,-0.137707,"[-0.137707, 51.521463]"
12673,Feature,201101CW11611,"1:55pm, 24th August 2011",slight,Cyclist,1,1,51.512135,-0.157686,"[-0.157704, 51.512149]"
12674,Feature,201101CW11617,"8:06am, 24th August 2011",slight,Cyclist,1,2,51.54019,-0.157563,"[-0.15757, 51.540186]"
12675,Feature,201101CW11619,"2:30pm, 24th August 2011",slight,"Pedestrian,Cyclist",2,1,51.53897,-0.142903,"[-0.142882, 51.538983]"
12676,Feature,201101CW11626,"4:05pm, 25th August 2011",slight,Cyclist,1,2,51.515208,-0.141564,"[-0.141539, 51.515209]"
12677,Feature,201101CW11628,"8:00pm, 25th August 2011",slight,Cyclist,1,2,51.533766,-0.126678,"[-0.126699, 51.533748]"
12678,Feature,201101CW11637,"8:28am, 26th August 2011",slight,Cyclist,1,2,51.515159,-0.155547,"[-0.155565, 51.515158]"
12679,Feature,201101CW11650,"7:50pm, 6th August 2011",serious,"Pedestrian,Cyclist",2,2,51.509962,-0.128375,"[-0.128368, 51.50998]"
12680,Feature,201101CW11662,"5:00pm, 31st August 2011",slight,Cyclist,1,2,51.520411,-0.140776,"[-0.140779, 51.520385]"
12681,Feature,201101CW11667,"9:15pm, 1st September 2011",slight,"Cyclist,Motorcycle rider/passenger",2,2,51.490608,-0.149767,"[-0.149769, 51.490634]"
12682,Feature,201101CW11668,"9:39pm, 1st September 2011",slight,Cyclist,1,2,51.531503,-0.17709,"[-0.177076, 51.531485]"
12683,Feature,201101CW11669,"6:56pm, 1st September 2011",slight,Cyclist,1,2,51.524832,-0.15876,"[-0.158743, 51.524813]"
12684,Feature,201101CW11674,"8:20am, 31st August 2011",slight,Cyclist,1,2,51.519238,-0.169075,"[-0.169073, 51.519246]"
12685,Feature,201101CW11675,"9:05am, 2nd September 2011",slight,Cyclist,1,2,51.50404,-0.134814,"[-0.13481, 51.504062]"
12686,Feature,201101CW11679,"4:15pm, 2nd September 2011",slight,Cyclist,1,2,51.523944,-0.182581,"[-0.182563, 51.52396]"
12687,Feature,201101CW11694,"9:52am, 8th August 2011",slight,Cyclist,1,2,51.527263,-0.130549,"[-0.130542, 51.527244]"
12688,Feature,201101CW11699,"3:34pm, 7th September 2011",slight,Cyclist,1,2,51.528382,-0.138721,"[-0.138744, 51.528356]"
12689,Feature,201101CW11700,"9:53am, 7th September 2011",slight,Cyclist,1,2,51.518704,-0.135224,"[-0.135203, 51.518716]"
12690,Feature,201101CW11702,"7:00pm, 23rd August 2011",slight,Cyclist,1,2,51.502381,-0.149291,"[-0.149308, 51.502383]"
12691,Feature,201101CW11704,"1:33pm, 1st September 2011",slight,Cyclist,1,2,51.501416,-0.179588,"[-0.179569, 51.501408]"
12692,Feature,201101CW11712,"11:45am, 8th September 2011",slight,Cyclist,1,2,51.506511,-0.143215,"[-0.143192, 51.506497]"
12693,Feature,201101CW11715,"12:20am, 10th September 2011",slight,Cyclist,1,2,51.526412,-0.133611,"[-0.133612, 51.526432]"
12694,Feature,201101CW11731,"8:50am, 30th August 2011",slight,Cyclist,1,2,51.528982,-0.171135,"[-0.171126, 51.529004]"
12695,Feature,201101CW11733,"7:00am, 6th September 2011",slight,Cyclist,1,2,51.493603,-0.140138,"[-0.140142, 51.493594]"
12696,Feature,201101CW11734,"6:39pm, 22nd August 2011",serious,Cyclist,1,1,51.502076,-0.141378,"[-0.141371, 51.502099]"
12697,Feature,201101CW11736,"1:33pm, 7th September 2011",slight,Cyclist,1,2,51.521414,-0.113491,"[-0.113505, 51.521409]"
12698,Feature,201101CW11756,"7:51pm, 6th September 2011",slight,Cyclist,1,2,51.509973,-0.134716,"[-0.134711, 51.50995]"
12699,Feature,201101CW11764,"8:40am, 2nd September 2011",slight,Cyclist,1,2,51.521127,-0.163378,"[-0.16339, 51.52113]"
12700,Feature,201101CW11771,"2:00pm, 12th September 2011",slight,Cyclist,1,2,51.505621,-0.126824,"[-0.126799, 51.505615]"
12701,Feature,201101CW11775,"9:05am, 15th September 2011",slight,Cyclist,1,2,51.506951,-0.125616,"[-0.125595, 51.506964]"
12702,Feature,201101CW11776,"1:45am, 16th September 2011",slight,Cyclist,1,2,51.511539,-0.142722,"[-0.142719, 51.51156]"
12703,Feature,201101CW11780,"10:14am, 14th September 2011",slight,Cyclist,1,2,51.520313,-0.117716,"[-0.117691, 51.520329]"
12704,Feature,201101CW11781,"8:45am, 7th September 2011",slight,Cyclist,1,2,51.514725,-0.156573,"[-0.156594, 51.514706]"
12705,Feature,201101CW11784,"4:55pm, 7th September 2011",slight,Cyclist,1,2,51.511516,-0.175582,"[-0.1756, 51.511537]"
12706,Feature,201101CW11788,"5:00pm, 16th September 2011",slight,Cyclist,1,2,51.526721,-0.130427,"[-0.130408, 51.526695]"
12707,Feature,201101CW11795,"11:30pm, 16th September 2011",slight,Cyclist,1,2,51.51105,-0.157298,"[-0.157283, 51.511073]"
12708,Feature,201101CW11802,"2:00pm, 12th September 2011",slight,Cyclist,1,2,51.537824,-0.184624,"[-0.184639, 51.537801]"
12709,Feature,201101CW11815,"6:10pm, 26th August 2011",slight,Cyclist,1,2,51.513751,-0.163242,"[-0.163244, 51.513761]"
12710,Feature,201101CW11817,"9:15am, 8th September 2011",slight,Cyclist,1,2,51.522953,-0.136636,"[-0.136625, 51.522931]"
12711,Feature,201101CW11818,"10:15am, 9th September 2011",slight,Cyclist,1,2,51.528471,-0.14434,"[-0.144331, 51.528491]"
12712,Feature,201101CW11825,"6:10pm, 19th September 2011",slight,Cyclist,1,1,51.512769,-0.118316,"[-0.11831, 51.512755]"
12713,Feature,201101CW11826,"11:30am, 23rd August 2011",slight,Cyclist,1,2,51.516988,-0.157491,"[-0.157475, 51.517008]"
12714,Feature,201101CW11828,"6:55pm, 23rd August 2011",slight,Cyclist,1,2,51.512155,-0.141832,"[-0.141842, 51.512159]"
12715,Feature,201101CW11830,"5:30pm, 26th May 2011",slight,Cyclist,1,2,51.527858,-0.16253,"[-0.162512, 51.527874]"
12716,Feature,201101CW11833,"5:40pm, 19th September 2011",slight,Cyclist,1,2,51.511911,-0.172107,"[-0.172096, 51.511894]"
12717,Feature,201101CW11834,"5:10pm, 16th September 2011",slight,Cyclist,1,2,51.513127,-0.140784,"[-0.140773, 51.513112]"
12718,Feature,201101CW11838,"4:40pm, 17th September 2011",slight,Cyclist,1,2,51.509432,-0.117733,"[-0.117709, 51.509408]"
12719,Feature,201101CW11840,"5:25pm, 21st September 2011",slight,Cyclist,1,2,51.518461,-0.125576,"[-0.125566, 51.518435]"
12720,Feature,201101CW11846,"6:30pm, 4th July 2011",slight,Cyclist,1,2,51.524943,-0.189029,"[-0.189014, 51.52493]"
12721,Feature,201101CW11850,"4:30pm, 19th September 2011",slight,Cyclist,1,2,51.519977,-0.170343,"[-0.170361, 51.519986]"
12722,Feature,201101CW11862,"7:19pm, 23rd September 2011",serious,Cyclist,1,2,51.520183,-0.160533,"[-0.160526, 51.520193]"
12723,Feature,201101CW11865,"7:20pm, 23rd September 2011",serious,"Pedestrian,Cyclist",2,1,51.510868,-0.18022,"[-0.180211, 51.510888]"
12724,Feature,201101CW11869,"7:35pm, 14th September 2011",slight,Cyclist,1,2,51.530551,-0.122484,"[-0.12251, 51.530565]"
12725,Feature,201101CW11876,"7:00am, 23rd September 2011",slight,Cyclist,1,2,51.500844,-0.126155,"[-0.126152, 51.500838]"
12726,Feature,201101CW11896,"7:30pm, 21st September 2011",slight,Cyclist,1,2,51.50758,-0.131211,"[-0.131208, 51.507557]"
12727,Feature,201101CW11897,"7:45pm, 21st September 2011",slight,Cyclist,1,2,51.513485,-0.112521,"[-0.112506, 51.513511]"
12728,Feature,201101CW11902,"7:56am, 29th September 2011",slight,Cyclist,1,2,51.525385,-0.114336,"[-0.114338, 51.525391]"
12729,Feature,201101CW11905,"1:30pm, 28th September 2011",slight,Cyclist,1,2,51.507124,-0.142181,"[-0.142183, 51.5071]"
12730,Feature,201101CW11908,"7:00pm, 27th September 2011",serious,Cyclist,1,2,51.516719,-0.123486,"[-0.123503, 51.51672]"
12731,Feature,201101CW11910,"7:15am, 28th September 2011",slight,Cyclist,1,2,51.523136,-0.13115,"[-0.131131, 51.523119]"
12732,Feature,201101CW11911,"7:30am, 28th September 2011",slight,Cyclist,1,2,51.523491,-0.130848,"[-0.130857, 51.523469]"
12733,Feature,201101CW11917,"7:00pm, 30th September 2011",slight,Cyclist,1,2,51.512208,-0.15091,"[-0.150899, 51.512203]"
12734,Feature,201101CW11920,"10:00am, 30th September 2011",slight,Cyclist,1,2,51.503055,-0.152145,"[-0.152124, 51.503074]"
12735,Feature,201101CW11929,"2:23pm, 2nd October 2011",slight,Cyclist,1,2,51.533711,-0.163015,"[-0.162993, 51.533725]"
12736,Feature,201101CW11933,"2:50pm, 26th September 2011",slight,Cyclist,1,2,51.525385,-0.114336,"[-0.114357, 51.525381]"
12737,Feature,201101CW11935,"6:41pm, 19th September 2011",slight,Cyclist,1,2,51.523401,-0.130851,"[-0.130831, 51.523377]"
12738,Feature,201101CW11937,"6:25pm, 26th September 2011",slight,Cyclist,1,2,51.500941,-0.126583,"[-0.12656, 51.500956]"
12739,Feature,201101CW11945,"12:38pm, 3rd October 2011",slight,Cyclist,1,2,51.534801,-0.163692,"[-0.16368, 51.534821]"
12740,Feature,201101CW11946,"9:10am, 3rd October 2011",slight,Cyclist,1,2,51.506347,-0.127226,"[-0.127205, 51.506327]"
12741,Feature,201101CW11965,"3:15pm, 26th September 2011",slight,Cyclist,1,2,51.51977,-0.162856,"[-0.162841, 51.519794]"
12742,Feature,201101CW11966,"8:30am, 4th October 2011",slight,Cyclist,1,2,51.493324,-0.139573,"[-0.139564, 51.49333]"
12743,Feature,201101CW11980,"5:59pm, 3rd October 2011",slight,Cyclist,1,2,51.519797,-0.158819,"[-0.158836, 51.519801]"
